Car_ID,Brand,Model_Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_per_bhp,Brand_Segment,Mileage_Category,Age_Category
631,Ford,2012,186098,Electric,Manual,First,4641,102.9,18.98,7,90091.08,14,875.5206997084548,Mass Market,Very High,Very Old
632,Mercedes,2022,108864,Diesel,Automatic,Second,4476,67.6,17.57,6,75475.07,4,1116.4951183431954,Premium,High,Recent
633,Nissan,2024,151964,Hybrid,Manual,First,3372,184.2,8.61,4,96959.85,2,526.3835504885994,Mass Market,Very High,New
634,Honda,2019,52299,Diesel,Manual,First,4060,116.0,16.05,6,53521.2,7,461.38965517241377,Mass Market,Moderate,Recent
635,Volkswagen,2011,22073,Electric,Automatic,First,866,185.6,13.35,7,94939.59,15,511.527963362069,Mass Market,Low,Very Old
636,Kia,2015,107304,Electric,Automatic,Third,1940,255.6,18.05,6,57107.45,11,223.42507824726133,Mass Market,High,Older
637,Honda,2024,35682,Diesel,Automatic,Second,3114,568.1,19.64,5,113093.0,2,199.07234641788418,Mass Market,Low,New
638,Mercedes,2020,129302,Petrol,Manual,Second,3332,381.8,5.21,7,59905.54,6,156.90293347302253,Premium,High,Recent
639,Audi,2008,150361,Electric,Manual,Second,4380,507.6,24.03,6,57126.45,18,112.54225768321511,Premium,Very High,Very Old
640,Kia,2010,120359,Petrol,Automatic,Second,1987,437.8,22.83,2,94853.41,16,216.65922795797167,Mass Market,High,Very Old
641,Toyota,2007,143999,Electric,Manual,First,4139,103.0,14.16,6,99124.59,19,962.3746601941747,Mass Market,High,Very Old
642,Hyundai,2013,184402,Petrol,Automatic,First,1348,452.1,6.32,5,67875.23,13,150.13322273833222,Mass Market,Very High,Very Old
643,Toyota,2014,71707,Petrol,Automatic,Third,4887,194.1,23.87,4,24036.34,12,123.8348274085523,Mass Market,Moderate,Older
644,Honda,2018,70428,Petrol,Manual,Second,872,397.9,28.88,4,57727.71,8,145.08094998743402,Mass Market,Moderate,Older
645,Toyota,2015,55601,Diesel,Automatic,First,998,230.9,11.0,4,116264.48,11,503.5274144651364,Mass Market,Moderate,Older
646,Mercedes,2022,138611,Petrol,Manual,First,4001,598.7,13.09,2,91099.38,4,152.16198429931518,Premium,High,Recent
647,Volkswagen,2016,116487,Petrol,Manual,Third,2581,187.6,9.6,5,97906.02,10,521.8871002132197,Mass Market,High,Older
648,Nissan,2016,158741,Petrol,Automatic,Third,1371,196.3,19.42,7,6840.58,10,34.8475802343352,Mass Market,Very High,Older
649,Hyundai,2017,156716,Electric,Manual,Third,1590,561.2,8.87,4,57739.56,9,102.88588738417675,Mass Market,Very High,Older
650,Toyota,2017,154817,Petrol,Automatic,First,2438,53.8,13.9,5,78654.67,9,1461.982713754647,Mass Market,Very High,Older
651,Toyota,2023,33228,Electric,Manual,First,2631,430.1,22.43,6,100113.82,3,232.76870495233666,Mass Market,Low,New
652,Honda,2023,170593,Petrol,Manual,Third,2655,446.2,19.0,2,8765.02,3,19.643702375616318,Mass Market,Very High,New
653,Nissan,2018,127788,Petrol,Manual,Second,1974,508.4,14.66,5,102735.35,8,202.07582612116445,Mass Market,High,Older
654,Ford,2008,102239,Diesel,Automatic,Third,4540,585.7,15.51,5,67162.91,18,114.6711797848728,Mass Market,High,Very Old
655,Toyota,2017,31928,Electric,Manual,Third,4077,586.3,19.05,7,26085.73,9,44.492120075046905,Mass Market,Low,Older
656,Mercedes,2012,23322,Petrol,Automatic,Third,978,76.6,5.15,5,40118.86,14,523.744908616188,Premium,Low,Very Old
657,Audi,2023,193786,Electric,Manual,Third,3044,500.2,6.96,7,35985.76,3,71.94274290283887,Premium,Very High,New
658,Hyundai,2016,92896,Electric,Manual,First,4886,401.9,27.03,2,65110.51,10,162.0067429708883,Mass Market,Moderate,Older
659,Toyota,2022,67292,Hybrid,Automatic,Second,1534,402.5,6.95,2,9047.22,4,22.4775652173913,Mass Market,Moderate,Recent
660,Mercedes,2010,34055,Diesel,Automatic,Third,1598,111.9,22.67,6,21548.73,16,192.57131367292223,Premium,Low,Very Old
661,Mercedes,2022,47891,Diesel,Automatic,Second,1587,404.1,28.0,7,98085.09,4,242.7247958426132,Premium,Low,Recent
662,Hyundai,2023,86912,Diesel,Automatic,Second,3595,590.2,11.77,7,18514.67,3,31.370162656726528,Mass Market,Moderate,New
663,Ford,2009,142660,Hybrid,Automatic,Second,3884,550.6,14.26,4,30307.36,17,55.04424264438794,Mass Market,High,Very Old
664,Mercedes,2013,95536,Hybrid,Manual,Third,3718,285.9,19.22,4,56044.36,13,196.0278419027632,Premium,Moderate,Very Old
665,Audi,2007,11304,Diesel,Manual,First,1531,62.4,27.04,6,63503.14,19,1017.6785256410257,Premium,Low,Very Old
666,Mercedes,2014,12345,Hybrid,Automatic,Third,1929,242.9,28.55,2,92342.43,12,380.166447097571,Premium,Low,Older
667,Mercedes,2023,165372,Hybrid,Manual,Second,4246,502.8,23.49,4,55337.89,3,110.05944709626094,Premium,Very High,New
668,Mercedes,2007,160331,Hybrid,Manual,Second,2405,432.8,7.17,5,95414.16,19,220.45785582255084,Premium,Very High,Very Old
669,Volkswagen,2019,96006,Diesel,Manual,First,4578,297.2,21.73,2,75346.52,7,253.521265141319,Mass Market,Moderate,Recent
670,Volkswagen,2005,151424,Diesel,Automatic,Third,3545,70.9,15.26,5,16232.67,21,228.95162200282087,Mass Market,Very High,
671,Ford,2011,134350,Diesel,Manual,Second,3970,279.1,16.77,7,21290.78,15,76.28369759942672,Mass Market,High,Very Old
672,Toyota,2016,169437,Hybrid,Manual,First,3733,302.7,6.23,2,54132.95,10,178.83366369342582,Mass Market,Very High,Older
673,Mercedes,2021,24446,Diesel,Manual,Second,2015,560.0,9.78,6,49436.06,5,88.27867857142857,Premium,Low,Recent
674,Nissan,2024,7336,Hybrid,Automatic,First,1124,399.0,24.76,7,89994.68,2,225.55057644110275,Mass Market,Low,New
675,Toyota,2009,67032,Petrol,Manual,First,2650,214.5,16.35,7,70946.25,17,330.75174825174827,Mass Market,Moderate,Very Old
676,Ford,2008,102852,Hybrid,Manual,Third,2290,334.2,12.54,5,48411.57,18,144.858078994614,Mass Market,High,Very Old
677,BMW,2016,143593,Electric,Automatic,Second,1693,77.0,14.6,7,22978.95,10,298.42792207792206,Premium,High,Older
678,Toyota,2024,159553,Diesel,Automatic,Third,2190,584.6,26.36,4,29539.94,2,50.53017447827574,Mass Market,Very High,New
679,Toyota,2022,23474,Diesel,Manual,Second,4189,241.6,23.72,2,70333.62,4,291.115976821192,Mass Market,Low,Recent
680,Kia,2021,182832,Electric,Manual,Third,3063,307.6,11.81,4,52542.34,5,170.8138491547464,Mass Market,Very High,Recent
681,Honda,2023,60718,Hybrid,Automatic,Second,4232,239.0,7.94,5,63246.52,3,264.62979079497904,Mass Market,Moderate,New
682,Kia,2013,49629,Petrol,Automatic,Third,3171,422.2,11.3,5,22969.26,13,54.40374230222643,Mass Market,Low,Very Old
683,Audi,2008,50232,Electric,Automatic,First,3886,410.9,28.02,2,80560.03,18,196.05750790946703,Premium,Moderate,Very Old
684,Volkswagen,2006,91544,Electric,Automatic,Second,2315,440.6,19.54,7,102747.03,20,233.19798002723556,Mass Market,Moderate,Very Old
685,Volkswagen,2008,55669,Hybrid,Automatic,Second,3717,190.2,18.34,6,33178.92,18,174.4422712933754,Mass Market,Moderate,Very Old
686,Honda,2006,74184,Diesel,Automatic,First,3152,216.8,19.91,5,60507.16,20,279.0920664206642,Mass Market,Moderate,Very Old
687,Hyundai,2019,184017,Hybrid,Automatic,Third,1967,110.1,14.15,2,117136.7,7,1063.9118982742962,Mass Market,Very High,Recent
688,Hyundai,2006,18140,Electric,Manual,Second,910,407.1,25.18,6,41989.28,20,103.14242200933431,Mass Market,Low,Very Old
689,Ford,2008,131468,Electric,Automatic,Second,4455,62.3,18.08,7,72620.42,18,1165.6568218298555,Mass Market,High,Very Old
690,Honda,2010,88457,Diesel,Automatic,Third,4593,374.7,7.92,5,13552.9,16,36.17000266880171,Mass Market,Moderate,Very Old
691,Toyota,2011,19357,Diesel,Manual,First,2555,527.0,8.23,2,73903.76,15,140.2348387096774,Mass Market,Low,Very Old
692,Hyundai,2014,116672,Diesel,Automatic,Third,2377,538.9,18.42,2,13486.92,12,25.026758211170904,Mass Market,High,Older
693,Mercedes,2023,73673,Hybrid,Automatic,Third,2096,291.5,28.41,2,115230.55,3,395.3020583190395,Premium,Moderate,New
694,Nissan,2023,126673,Diesel,Manual,Third,4574,297.2,12.71,5,86732.53,3,291.832200538358,Mass Market,High,New
695,Toyota,2016,70633,Electric,Automatic,Second,3020,83.1,26.74,6,95214.7,10,1145.7845968712395,Mass Market,Moderate,Older
696,Audi,2007,101111,Electric,Manual,First,1772,415.6,24.1,2,85380.21,19,205.43842637151107,Premium,High,Very Old
697,Mercedes,2017,83258,Petrol,Manual,First,1830,499.9,11.2,7,71998.3,9,144.0254050810162,Premium,Moderate,Older
698,Mercedes,2022,148996,Hybrid,Manual,Third,3393,177.0,5.91,2,55639.8,4,314.3491525423729,Premium,High,Recent
699,Honda,2012,74286,Petrol,Manual,Second,4792,275.9,7.55,6,103429.69,14,374.8810801014861,Mass Market,Moderate,Very Old
700,Ford,2019,98269,Electric,Automatic,Third,1713,509.8,23.21,5,114949.77,7,225.48012946253434,Mass Market,Moderate,Recent
701,Audi,2005,79071,Petrol,Manual,Second,2981,531.2,9.99,2,61387.23,21,115.5633094879518,Premium,Moderate,
702,Hyundai,2007,193398,Electric,Manual,Second,3997,176.2,14.28,2,111989.6,19,635.5822928490353,Mass Market,Very High,Very Old
703,Honda,2012,35651,Petrol,Automatic,Second,2262,348.3,17.54,7,71249.95,14,204.56488659201835,Mass Market,Low,Very Old
704,Hyundai,2008,75202,Diesel,Manual,Second,3178,147.8,23.14,7,65990.95,18,446.4881596752368,Mass Market,Moderate,Very Old
705,Honda,2020,53777,Petrol,Manual,First,4254,97.1,7.83,2,56174.48,6,578.5219361483008,Mass Market,Moderate,Recent
706,Honda,2014,153066,Diesel,Manual,Second,4353,550.2,15.16,2,27486.67,12,49.95759723736822,Mass Market,Very High,Older
707,Honda,2016,72263,Diesel,Manual,Second,2107,499.5,17.13,7,3435.2,10,6.877277277277277,Mass Market,Moderate,Older
708,Ford,2018,195706,Hybrid,Automatic,Third,1989,465.6,18.52,6,31256.23,8,67.13107817869415,Mass Market,Very High,Older
709,Honda,2018,105158,Diesel,Manual,Third,1487,67.3,25.46,4,62637.61,8,930.7222882615157,Mass Market,High,Older
710,BMW,2006,15800,Diesel,Automatic,First,2007,512.5,9.29,4,47455.31,20,92.59572682926829,Premium,Low,Very Old
711,Nissan,2009,42823,Petrol,Automatic,Third,2694,285.3,25.2,2,55472.77,17,194.43662811076058,Mass Market,Low,Very Old
712,Hyundai,2009,68878,Electric,Manual,Second,2611,231.7,22.32,7,117735.84,17,508.1391454466983,Mass Market,Moderate,Very Old
713,Toyota,2010,23708,Hybrid,Manual,Third,3983,346.0,18.9,5,43981.87,16,127.11523121387285,Mass Market,Low,Very Old
714,Kia,2017,148891,Diesel,Manual,First,4597,91.2,22.49,5,55905.4,9,612.9978070175439,Mass Market,High,Older
715,Audi,2013,68870,Hybrid,Manual,Third,2444,463.7,15.3,4,18621.32,13,40.15811947379771,Premium,Moderate,Very Old
716,Volkswagen,2019,14283,Petrol,Automatic,Third,4768,366.2,8.46,6,8611.05,7,23.514609503003822,Mass Market,Low,Recent
717,Ford,2018,166645,Diesel,Automatic,First,3516,144.5,21.64,4,93722.91,8,648.6014532871973,Mass Market,Very High,Older
718,Toyota,2011,83707,Petrol,Automatic,First,990,145.4,18.12,2,69769.93,15,479.84821182943597,Mass Market,Moderate,Very Old
719,Mercedes,2024,167005,Hybrid,Manual,Second,2135,143.2,20.98,6,92002.46,2,642.4752793296091,Premium,Very High,New
720,BMW,2006,10774,Petrol,Automatic,Third,3906,71.9,13.45,5,20533.95,20,285.5904033379694,Premium,Low,Very Old
721,Volkswagen,2011,147055,Hybrid,Manual,Second,1178,369.2,27.67,7,69903.97,15,189.33903033586134,Mass Market,High,Very Old
722,Kia,2010,101468,Petrol,Manual,Third,4629,510.6,19.68,7,32676.17,16,63.99563258911084,Mass Market,High,Very Old
723,Toyota,2021,101334,Hybrid,Manual,Third,1415,49.8,7.14,2,29683.23,5,596.0487951807229,Mass Market,High,Recent
724,Volkswagen,2006,23133,Electric,Manual,Second,3130,67.4,16.25,4,4348.54,20,64.51839762611276,Mass Market,Low,Very Old
725,Toyota,2007,151011,Petrol,Manual,Third,2554,360.8,23.91,2,18249.86,19,50.58165188470066,Mass Market,Very High,Very Old
726,BMW,2009,5781,Petrol,Automatic,Third,1263,498.9,24.85,7,39184.37,17,78.54153136901184,Premium,Low,Very Old
727,Kia,2009,119586,Electric,Automatic,Third,1766,223.0,17.36,5,16674.81,17,74.77493273542602,Mass Market,High,Very Old
728,Mercedes,2005,192772,Electric,Manual,First,3958,235.8,27.37,7,118345.44,21,501.88905852417304,Premium,Very High,
729,Honda,2012,32624,Petrol,Automatic,Second,4424,374.0,11.69,6,39110.02,14,104.5722459893048,Mass Market,Low,Very Old
730,Hyundai,2016,11823,Electric,Manual,First,1489,193.6,15.26,7,18247.9,10,94.25568181818183,Mass Market,Low,Older
731,Mercedes,2008,23489,Diesel,Manual,Second,3422,54.9,27.46,7,26292.63,18,478.9185792349727,Premium,Low,Very Old
732,Honda,2017,176033,Hybrid,Manual,Second,3012,451.7,27.41,6,71761.28,9,158.869338056232,Mass Market,Very High,Older
733,Ford,2019,34118,Hybrid,Automatic,Third,1182,390.4,22.14,4,10493.09,7,26.877792008196725,Mass Market,Low,Recent
734,Nissan,2015,105417,Hybrid,Manual,Second,3056,365.2,26.47,7,103904.79,11,284.5147590361446,Mass Market,High,Older
735,Audi,2014,86816,Diesel,Manual,First,4610,455.3,7.22,2,115495.46,12,253.66892159016035,Premium,Moderate,Older
736,Audi,2007,158335,Electric,Automatic,First,4303,418.1,26.62,7,31869.45,19,76.22446783066252,Premium,Very High,Very Old
737,Hyundai,2018,18565,Electric,Automatic,First,2212,155.3,13.02,2,55661.15,8,358.41049581455246,Mass Market,Low,Older
738,Kia,2020,156426,Petrol,Automatic,Second,2383,237.4,9.46,6,5589.73,6,23.545619208087615,Mass Market,Very High,Recent
739,BMW,2014,179023,Electric,Manual,First,1171,110.6,10.98,7,77963.1,12,704.9104882459313,Premium,Very High,Older
740,Kia,2014,96179,Petrol,Manual,Second,1410,112.7,15.45,6,51429.35,12,456.33850931677017,Mass Market,Moderate,Older
741,BMW,2016,28648,Diesel,Automatic,First,915,418.7,11.28,6,34596.84,10,82.62918557439694,Premium,Low,Older
742,Kia,2013,186801,Hybrid,Manual,First,1246,520.8,13.01,4,27199.94,13,52.227227342549924,Mass Market,Very High,Very Old
743,Nissan,2005,46971,Hybrid,Automatic,Second,2191,579.1,8.37,7,79520.7,21,137.31773441547227,Mass Market,Low,
744,Ford,2009,23658,Hybrid,Automatic,First,4124,391.9,12.4,2,51697.39,17,131.91474866037254,Mass Market,Low,Very Old
745,Ford,2024,26253,Electric,Manual,Third,2140,143.1,19.31,2,24020.14,2,167.85562543675752,Mass Market,Low,New
746,Honda,2012,184635,Petrol,Manual,Second,3739,99.2,16.05,7,83625.76,14,843.0016129032257,Mass Market,Very High,Very Old
747,Volkswagen,2015,162462,Petrol,Automatic,Second,4499,495.2,13.67,4,69113.46,11,139.566760904685,Mass Market,Very High,Older
748,Ford,2016,93664,Diesel,Automatic,Second,1873,364.1,23.66,4,103464.63,10,284.165421587476,Mass Market,Moderate,Older
749,Ford,2005,187650,Electric,Automatic,Third,4369,386.2,27.34,4,16744.68,21,43.35753495598136,Mass Market,Very High,
750,Mercedes,2024,108850,Diesel,Automatic,Second,3950,477.6,23.92,2,94922.99,2,198.74997906197655,Premium,High,New
751,Mercedes,2015,168730,Petrol,Manual,First,2405,433.8,13.3,6,81801.46,11,188.56952512678654,Premium,Very High,Older
752,Honda,2009,142924,Petrol,Automatic,First,3094,507.3,23.61,4,16456.28,17,32.43895131086142,Mass Market,High,Very Old
753,Volkswagen,2019,138623,Hybrid,Automatic,First,4462,71.5,8.8,2,84294.03,7,1178.9374825174825,Mass Market,High,Recent
754,Hyundai,2009,76947,Electric,Automatic,Second,1783,458.6,8.26,2,54661.03,17,119.19108155255124,Mass Market,Moderate,Very Old
755,Mercedes,2016,66001,Petrol,Manual,First,1151,516.5,13.64,6,113563.22,10,219.87070667957406,Premium,Moderate,Older
756,Hyundai,2009,185231,Hybrid,Manual,Second,2524,200.2,25.19,7,19568.53,17,97.74490509490509,Mass Market,Very High,Very Old
757,Toyota,2021,127775,Electric,Automatic,First,2751,398.7,11.16,7,78211.51,5,196.16631552545772,Mass Market,High,Recent
758,Mercedes,2021,187779,Diesel,Manual,Third,2079,215.9,6.58,4,47691.67,5,220.89703566465954,Premium,Very High,Recent
759,Nissan,2016,38243,Electric,Manual,Third,2707,576.5,8.29,4,114947.32,10,199.38823937554207,Mass Market,Low,Older
760,Volkswagen,2019,157872,Electric,Manual,Third,1824,58.7,26.47,6,41607.06,7,708.8085178875638,Mass Market,Very High,Recent
761,Honda,2019,80939,Petrol,Automatic,Third,1345,364.7,20.84,4,115575.75,7,316.9063613929257,Mass Market,Moderate,Recent
762,Toyota,2010,62828,Petrol,Automatic,Second,4974,133.2,11.33,6,108473.84,16,814.3681681681683,Mass Market,Moderate,Very Old
763,Volkswagen,2016,143311,Electric,Manual,First,3181,438.8,18.88,2,34634.84,10,78.93081130355515,Mass Market,High,Older
764,Nissan,2024,11710,Petrol,Automatic,Third,1688,138.5,18.19,4,97014.39,2,700.4649097472924,Mass Market,Low,New
765,Volkswagen,2022,157456,Petrol,Automatic,Second,1905,171.8,21.39,2,119485.69,4,695.4929569266588,Mass Market,Very High,Recent
766,Nissan,2018,157110,Petrol,Manual,Third,3349,316.8,10.83,5,32561.57,8,102.78273358585858,Mass Market,Very High,Older
767,Nissan,2006,176918,Hybrid,Manual,Third,2790,552.3,26.61,6,54102.93,20,97.95931558935362,Mass Market,Very High,Very Old
768,Hyundai,2013,42991,Hybrid,Automatic,Second,4798,158.6,12.73,5,63861.15,13,402.6554224464061,Mass Market,Low,Very Old
769,Kia,2009,143043,Electric,Manual,Second,4575,120.8,22.35,4,37506.94,17,310.4879139072848,Mass Market,High,Very Old
770,Toyota,2024,165211,Petrol,Automatic,First,3612,465.0,5.4,2,4785.99,2,10.292451612903225,Mass Market,Very High,New
771,Volkswagen,2005,90445,Hybrid,Automatic,First,1720,320.3,14.32,4,28755.12,21,89.77558538869809,Mass Market,Moderate,
772,BMW,2007,85257,Electric,Manual,Third,2861,550.6,13.79,5,35986.62,19,65.35891754449692,Premium,Moderate,Very Old
773,Toyota,2010,42711,Petrol,Automatic,Third,4439,122.1,18.59,4,54901.17,16,449.64103194103194,Mass Market,Low,Very Old
774,Kia,2009,11530,Diesel,Automatic,First,3965,401.7,6.82,7,23018.99,17,57.30393328354494,Mass Market,Low,Very Old
775,Toyota,2009,16116,Petrol,Manual,First,3444,170.4,24.75,5,105170.76,17,617.1992957746478,Mass Market,Low,Very Old
776,Ford,2005,70794,Petrol,Manual,Second,1845,127.8,10.44,4,85474.6,21,668.8153364632238,Mass Market,Moderate,
777,BMW,2021,136354,Hybrid,Manual,First,4356,422.7,21.93,2,12968.46,5,30.680056777856635,Premium,High,Recent
778,Kia,2023,137970,Electric,Automatic,First,3481,372.5,25.08,4,79060.82,3,212.24381208053694,Mass Market,High,New
779,Hyundai,2018,9135,Electric,Manual,Third,3999,462.7,19.05,2,79477.81,8,171.76963475253945,Mass Market,Low,Older
780,Volkswagen,2016,142701,Hybrid,Manual,First,1738,213.3,23.52,7,114877.88,10,538.5742147210501,Mass Market,High,Older
781,Audi,2014,114472,Petrol,Manual,Third,1241,290.9,21.55,4,3353.44,12,11.527810244070128,Premium,High,Older
782,Kia,2024,130147,Diesel,Manual,First,3350,267.1,13.89,7,32008.1,2,119.83564208161735,Mass Market,High,New
783,Honda,2022,94087,Petrol,Automatic,Second,1396,591.1,25.22,5,111551.6,4,188.71866012519033,Mass Market,Moderate,Recent
784,Volkswagen,2015,38380,Petrol,Automatic,First,2305,203.7,12.37,2,112059.67,11,550.1211094747177,Mass Market,Low,Older
785,Kia,2006,134951,Diesel,Manual,First,1661,205.1,19.28,5,87308.61,20,425.6880058508045,Mass Market,High,Very Old
786,Ford,2022,22071,Hybrid,Automatic,First,3440,238.5,23.63,2,92594.31,4,388.2361006289308,Mass Market,Low,Recent
787,Audi,2011,25074,Electric,Manual,Third,4531,356.2,14.47,7,13703.51,15,38.471392476137005,Premium,Low,Very Old
788,Ford,2019,72843,Hybrid,Manual,Second,2351,181.3,12.57,6,63123.47,7,348.1713734142305,Mass Market,Moderate,Recent
789,Audi,2015,44901,Hybrid,Automatic,First,4036,552.6,16.48,4,30095.21,11,54.46111111111111,Premium,Low,Older
790,Honda,2022,16205,Petrol,Automatic,Third,2536,188.8,25.45,7,24202.51,4,128.19126059322033,Mass Market,Low,Recent
791,Volkswagen,2016,191733,Electric,Manual,Second,2249,541.7,28.25,2,97805.49,10,180.55287059257893,Mass Market,Very High,Older
792,Hyundai,2010,129661,Electric,Manual,Third,1064,97.9,18.63,2,18799.46,16,192.02717058222674,Mass Market,High,Very Old
793,Ford,2024,10906,Hybrid,Automatic,Third,3459,407.7,21.54,2,57832.24,2,141.84998773608044,Mass Market,Low,New
794,Ford,2017,138663,Diesel,Manual,Second,3521,547.9,27.58,2,112813.65,9,205.90189815659792,Mass Market,High,Older
795,Nissan,2024,130576,Hybrid,Automatic,First,2262,134.5,7.46,4,24742.35,2,183.95799256505575,Mass Market,High,New
796,Audi,2020,67987,Diesel,Manual,Third,2245,582.3,10.8,5,117425.23,6,201.65761634896103,Premium,Moderate,Recent
797,Mercedes,2022,199442,Electric,Manual,Third,3098,293.6,22.72,6,119331.69,4,406.44308583106266,Premium,Very High,Recent
798,Volkswagen,2014,85685,Hybrid,Automatic,First,3725,569.6,25.59,4,68007.21,12,119.3946804775281,Mass Market,Moderate,Older
799,Audi,2012,115454,Petrol,Automatic,First,2432,419.0,26.43,2,22906.7,14,54.66992840095465,Premium,High,Very Old
800,Nissan,2022,110487,Hybrid,Automatic,Second,3174,208.9,15.38,4,39984.27,4,191.40387745332694,Mass Market,High,Recent
801,Toyota,2005,59400,Electric,Automatic,Second,1312,145.4,7.23,7,52665.66,21,362.21224209078406,Mass Market,Moderate,
802,Audi,2012,161222,Petrol,Automatic,Second,1015,210.1,15.94,2,39190.93,14,186.53465016658734,Premium,Very High,Very Old
803,Hyundai,2010,36852,Petrol,Automatic,First,4131,92.1,10.77,6,35834.36,16,389.0809989142237,Mass Market,Low,Very Old
804,Volkswagen,2009,178942,Diesel,Automatic,Third,2972,120.6,12.28,2,116750.88,17,968.0835820895524,Mass Market,Very High,Very Old
805,Nissan,2019,57756,Petrol,Manual,Third,3953,98.6,24.31,6,20943.68,7,212.41054766734283,Mass Market,Moderate,Recent
806,Toyota,2019,120357,Petrol,Manual,Second,2506,276.8,6.89,6,88799.37,7,320.8069725433526,Mass Market,High,Recent
807,BMW,2006,124052,Hybrid,Manual,First,2906,485.5,25.69,5,3048.0,20,6.2780638516992795,Premium,High,Very Old
808,Nissan,2005,61481,Electric,Automatic,Third,2367,119.2,15.69,5,72753.37,21,610.3470637583893,Mass Market,Moderate,
809,BMW,2015,6283,Diesel,Automatic,Second,3008,113.0,19.9,4,110165.33,11,974.914424778761,Premium,Low,Older
810,Volkswagen,2014,38691,Hybrid,Automatic,Third,3131,400.3,7.24,4,36688.29,12,91.65198601049212,Mass Market,Low,Older
811,Ford,2022,137197,Petrol,Manual,Third,2953,150.4,13.43,6,24706.54,4,164.27220744680852,Mass Market,High,Recent
812,Nissan,2022,31170,Petrol,Automatic,First,1928,94.7,7.24,2,79246.54,4,836.8166842661034,Mass Market,Low,Recent
813,Honda,2021,13438,Diesel,Automatic,First,4310,133.4,29.04,7,86374.36,5,647.4839580209895,Mass Market,Low,Recent
814,BMW,2012,25095,Electric,Manual,Third,4453,557.3,25.18,7,83499.57,14,149.8287636820384,Premium,Low,Very Old
815,Hyundai,2019,152226,Diesel,Automatic,Second,3165,500.0,16.49,2,40360.07,7,80.72014,Mass Market,Very High,Recent
816,Honda,2012,144076,Hybrid,Manual,First,3721,238.3,10.59,2,32507.68,14,136.414939152329,Mass Market,High,Very Old
817,Kia,2021,14752,Diesel,Manual,Third,1879,407.3,28.34,5,114842.5,5,281.96047139700465,Mass Market,Low,Recent
818,Kia,2016,60426,Petrol,Automatic,First,4311,340.9,13.61,7,111026.04,10,325.6850689351716,Mass Market,Moderate,Older
819,Toyota,2012,31819,Hybrid,Automatic,First,3541,419.2,9.02,6,56506.04,14,134.79494274809161,Mass Market,Low,Very Old
820,Ford,2018,97051,Petrol,Automatic,First,3820,422.3,19.08,4,102004.68,8,241.54553634856734,Mass Market,Moderate,Older
821,Volkswagen,2008,160289,Electric,Manual,Third,1028,392.1,28.59,5,55921.85,18,142.62139760265237,Mass Market,Very High,Very Old
822,Nissan,2005,37994,Petrol,Manual,Second,970,189.0,5.1,7,52653.52,21,278.5900529100529,Mass Market,Low,
823,Mercedes,2005,151108,Petrol,Manual,Second,1094,61.8,10.95,2,21341.26,21,345.3278317152103,Premium,Very High,
824,Hyundai,2023,102756,Diesel,Automatic,Second,1225,295.1,28.46,7,52889.51,3,179.2257200948831,Mass Market,High,New
825,BMW,2020,185488,Petrol,Automatic,First,1718,538.9,9.28,6,65877.78,6,122.24490629059196,Premium,Very High,Recent
826,Volkswagen,2018,145659,Hybrid,Automatic,Third,4053,358.9,7.83,5,5633.01,8,15.695207578712735,Mass Market,High,Older
827,Honda,2020,100665,Hybrid,Automatic,First,1298,506.1,19.25,2,54961.22,6,108.59754989132583,Mass Market,High,Recent
828,Kia,2009,136717,Electric,Manual,Second,3609,595.3,26.55,6,94418.68,17,158.6068872837225,Mass Market,High,Very Old
829,Hyundai,2013,167002,Hybrid,Manual,Second,1625,131.6,16.93,4,82565.39,13,627.3965805471125,Mass Market,Very High,Very Old
830,Mercedes,2006,86835,Diesel,Manual,Third,4579,427.4,29.86,5,77313.37,20,180.892302292934,Premium,Moderate,Very Old
831,Nissan,2022,127232,Electric,Manual,First,2658,417.6,21.98,6,109417.99,4,262.01625957854407,Mass Market,High,Recent
832,Toyota,2010,166162,Hybrid,Automatic,Second,2918,588.8,6.85,6,5109.75,16,8.678243885869566,Mass Market,Very High,Very Old
833,Mercedes,2013,188214,Diesel,Automatic,Third,945,591.9,29.82,2,68174.57,13,115.17920256800137,Premium,Very High,Very Old
834,Hyundai,2005,162547,Hybrid,Automatic,First,4377,424.5,15.2,4,95119.82,21,224.07495877502947,Mass Market,Very High,
835,Mercedes,2013,154960,Hybrid,Manual,First,992,176.4,12.19,6,66336.24,13,376.0557823129252,Premium,Very High,Very Old
836,Hyundai,2020,48732,Petrol,Manual,Second,4688,487.2,18.95,5,40895.78,6,83.94043513957307,Mass Market,Low,Recent
837,Hyundai,2017,51305,Hybrid,Automatic,Second,851,99.9,12.61,6,18941.32,9,189.60280280280278,Mass Market,Moderate,Older
838,Audi,2013,182109,Hybrid,Automatic,First,3210,477.2,7.16,7,106844.88,13,223.89958088851637,Premium,Very High,Very Old
839,BMW,2017,14346,Diesel,Manual,First,2620,549.7,5.04,5,58079.2,9,105.65617609605238,Premium,Low,Older
840,Kia,2013,5587,Diesel,Automatic,Second,3764,254.4,16.24,5,105739.48,13,415.6426100628931,Mass Market,Low,Very Old
